"mid","follower","sex","video","master","album","article","channel","time_ave20","play_ave20","weibo","wx","qq","taobao","mail","tiktok","redbook","self_tags","video_tag_combine","video_max_ratio"
387549,339568,"女",431,3,851,0,10,446.8,26317.2,0,0,1,0,0,0,0,"['南家小唯', '教育家', '妙蛙种子', '老司机', '蛙老师']","游戏",0.802784222737819
389088,547137,"男",199,3,38,0,4,497.15,343851.75,1,0,1,0,1,0,0,"['太帅了', '很厉害', '不是菜比', '帅逼', '帅哥']","游戏",0.894472361809045
389376,19330,"保密",54,3,56,3,0,195.3,42806.05,0,0,0,0,0,0,0,"['MMD']","动画",0.981481481481482
389452,65114,"男",867,3,214,0,4,301.7,12962.5,0,0,1,0,0,0,0,"[]","游戏",0.998846597462514
390379,8567,"女",267,3,657,1,10,165.15,13137.2,0,0,0,0,0,0,0,"['全能（伪）', '录实况的']","动画",0.835205992509363
390868,6144,"保密",181,3,0,0,0,531.75,2495.95,0,0,0,0,0,0,0,"[]","其他",0.458563535911602
391679,2242357,"保密",172,3,42,0,3,482.65,444471.5,0,0,0,0,0,0,0,"[]","音乐",0.348837209302326
392979,121299,"男",195,3,156,15,10,764.5,70649.15,0,0,0,0,0,0,0,"['沙漠之鹰L3']","游戏",0.876923076923077
393776,19435,"女",57,3,11,1,8,303.2,56894.05,0,0,0,0,0,0,0,"[]","动画",0.719298245614035
395141,5525,"保密",52,0,89,0,0,737,23840.8,0,0,0,0,0,0,0,"[]","游戏",0.961538461538462
395265,1347,"男",79,3,6,0,0,227.05,4440.15,0,0,0,0,0,0,0,"[]","音乐",0.936708860759494
395370,554,"男",85,0,0,0,0,2542.15,2289,0,0,0,0,0,0,0,"[]","生活",0.752941176470588
396548,7542,"保密",548,3,0,0,8,900.7,8871.6,0,0,0,0,0,0,0,"['欧美', '动漫', '游戏', '绘画', '油管']","生活",0.839416058394161
397289,148180,"保密",79,3,188,0,0,136.65,113591.15,0,0,1,0,0,0,0,"['西瓜新']","舞蹈",0.987341772151899
398510,1694063,"保密",63,3,6,0,0,267.75,2509437.2,0,0,0,0,0,0,0,"[]","鬼畜",0.968253968253968
398711,6933,"男",97,3,0,0,2,1297.85,1881.21052631578,0,0,0,0,0,0,0,"['法语', '字幕君', '翻唱', '游戏实况']","音乐",0.505154639175258
398971,835,"保密",69,3,9,1,4,228.85,510.25,1,0,0,0,1,0,0,"['UTAU', 'V家']","音乐",0.826086956521739
399493,3331,"保密",299,0,42,0,0,658.1,424.75,0,0,0,0,0,0,0,"[]","游戏",0.986622073578595
406868,157710,"男",194,3,147,0,3,216.65,436567.95,0,0,0,0,0,0,0,"[]","游戏",0.458762886597938
409356,4131,"女",93,3,17,0,9,16573.95,995.7,0,0,0,0,0,0,0,"['游戏实况', '吃货留学生', '散人痴汉~']","游戏",0.720430107526882
409408,72704,"保密",160,2,2,3,0,23436.25,31039.25,0,0,0,0,0,0,0,"['吉吉国民', '保安']","游戏",0.99375
410923,4350,"保密",55,3,25,3,3,752.6,3124.55,0,0,0,0,0,0,0,"['战斗吧歌姬', '资讯栏目']","其他",0.854545454545454
411328,13117,"男",794,0,539,0,2,2948.7,229.75,0,0,1,0,0,0,0,"[]","其他",0.96095717884131
411462,35739,"男",139,3,235,9,3,921.7,17629.75,0,0,0,0,0,0,0,"['茅野爱衣', '松冈祯丞']","其他",0.848920863309353
412121,4332,"保密",215,0,0,0,0,271.4,2812,0,0,0,0,0,0,0,"['无授权转载']","音乐",0.995348837209302
415405,474563,"保密",108,3,292,24,2,463.2,369809.85,0,1,1,0,0,0,0,"['腿控']","生活",0.583333333333333
415744,27117,"男",88,1,1,0,0,8125.7,6999.95,0,0,0,0,0,0,0,"[]","游戏",0.988636363636364
416960,7316,"男",120,2,49,7,7,1255.55,4286.25,0,0,0,0,0,0,0,"[]","游戏",0.966666666666667
418761,63157,"保密",83,3,1,0,5,2466.85,53220.55,0,0,0,0,0,0,0,"['正经主播', '开箱侠毕毕', '电玩侠毕毕', '吃饱了撑了殿下', 'gameboy']","游戏",0.951807228915663
419220,1239179,"男",1207,2,345,16,10,6053.5,307563.35,0,0,0,0,0,0,0,"[]","游戏",0.956089478044739
419712,3773,"男",55,0,0,0,0,1765.5,1614.8,0,0,0,0,0,0,0,"[]","音乐",1
420023,122419,"保密",86,3,384,4,1,326.5,142427.3,1,0,1,0,0,0,0,"[]","游戏",0.941860465116279
420182,454901,"男",97,2,262,2,4,250.05,274228.95,0,0,0,0,0,0,0,"[]","动画",0.824742268041237
421190,109291,"男",140,1,26,0,0,4658.95,54401.05,0,0,0,0,0,0,0,"[]","音乐",0.228571428571429
422701,2743,"男",136,3,102,1,2,338.55,439.05,0,0,0,0,0,0,0,"['洛可', 'LOKO']","音乐",0.845588235294118
423442,1475521,"男",236,3,20,0,1,563.3,306016.25,1,0,0,0,0,0,0,"['搞笑翻唱', 'KBShinya']","音乐",0.898305084745763
423895,2124294,"保密",547,0,19,0,0,2918.7,1001861.5,1,0,0,0,0,0,0,"['看什么看', '没见过帅哥', '什么你见过', '哦原来说我', '原谅你了']","游戏",0.976234003656307
424443,14582,"女",111,3,34,0,0,6426.2,24401,0,0,0,0,0,0,0,"[]","游戏",0.72972972972973
424852,17936,"保密",343,2,27,0,7,15593,3755.2,0,0,0,0,0,0,0,"['守望忠实屁股', '业余Steam']","游戏",0.967930029154519
425642,402314,"女",176,3,76,0,2,486.55,115918.3,1,1,1,0,0,1,0,"['软软冰', '吃货', '日本', '软游记', '圣地巡礼']","生活",0.630681818181818
426657,126860,"保密",122,3,351,0,6,505.2,28093.25,1,0,0,0,0,0,0,"['假的美妆博主', '大野爸爸']","时尚",0.778688524590164
427114,3804,"男",127,3,21,0,0,1412.55,12692.25,0,0,1,0,0,0,0,"['正义的UP', '帅比的UP', '前面都在说', '唐人街！！', '【害羞脸】']","游戏",0.952755905511811
427243,6942,"女",105,0,0,0,0,830.75,6641.4,0,0,0,0,0,0,0,"['长泽雅美', 'otonoco字幕组']","娱乐",0.752380952380952
427381,5085,"保密",382,1,5,1,9,5583.2,2081.85,0,0,0,0,0,0,0,"[]","动画",0.730366492146597
427432,16440,"男",412,0,2,0,0,723.5,37936.8947368421,0,0,0,0,0,0,0,"[]","动画",0.567961165048544
428316,305,"保密",101,0,0,0,0,522.35,3783.15,0,0,0,0,0,0,0,"[]","其他",0.564356435643564
428923,19443,"保密",60,3,40,5,6,1210.2,13309.75,0,0,0,0,0,0,0,"['克苏鲁神话trpg', '棒球']","游戏",0.95
429251,937236,"女",7865,2,280,2,6,482.9,18888.35,1,0,1,0,0,0,0,"['原创视频', '吃货木下']","生活",0.821741894469167
430684,3682,"保密",61,3,61,8,1,354.05,2929.3,0,0,0,0,0,0,0,"[]","游戏",0.950819672131147
430726,87424,"男",76,0,358,8,0,931,39913.45,0,0,0,0,0,0,0,"[]","其他",0.657894736842105
431471,149702,"男",411,3,87,3,1,755.75,37569.9,0,0,0,0,0,0,0,"[]","游戏",0.922141119221411
432230,368141,"保密",201,3,144,0,4,407.3,206917.05,1,0,1,0,0,0,0,"['高产up', '无节操up', '动漫杂谈up主']","动画",0.920398009950249
433094,340,"保密",71,3,1,0,0,163.5,1535.75,0,0,0,0,0,0,0,"[]","音乐",0.76056338028169
433350,63504,"男",180,0,242,0,2,439.75,113432.75,0,0,0,0,0,0,0,"[]","游戏",0.994444444444444
433351,2401232,"男",297,3,24,0,7,730.8,1002090.95,0,0,0,0,0,0,0,"['老E']","游戏",0.993265993265993
433715,75202,"女",117,3,164,0,2,305.3,116353.25,0,0,0,0,0,0,0,"[]","舞蹈",0.726495726495726
434183,2705,"男",55,3,184,0,0,281.05,7764.3,1,0,1,0,0,0,0,"[]","舞蹈",0.890909090909091
434311,47814,"男",559,2,35,4,0,1166.9,9552.45,0,0,0,0,0,0,0,"['公信榜']","音乐",0.989266547406082
434615,35640,"男",203,1,643,16,0,2811.15,9378.1,0,0,1,0,0,0,0,"['吧主甲', '呜咕星人', '呆河马', '精灵宝可梦', '口袋妖怪']","游戏",0.995073891625616
437309,89577,"保密",300,3,58,0,0,275.5,47935.9,0,0,0,0,0,0,0,"[]","游戏",0.9
440321,14190,"保密",137,3,45,0,8,13307.6,9696.9,1,0,0,0,0,0,0,"['淡定', '手残', '日语废', '眼镜', '蠢']","游戏",0.992700729927007
440735,9351,"男",72,3,168,0,5,235.45,8564.5,0,0,0,0,0,0,0,"['肥宅', '网瘾少年', '手残', '就算如此我也是天使']","舞蹈",0.638888888888889
441882,2873,"女",54,3,94,0,3,1334.2,636.75,0,0,0,0,0,0,0,"['哔哩哔哩空耳组', '骑马与砍杀', '女王', '女权']","生活",0.574074074074074
442229,306092,"男",131,3,140,6,4,421.7,43908.35,0,0,0,0,0,0,0,"['Dcy', '玩坏的梗']","生活",0.755725190839695
442520,79862,"女",133,3,24,0,3,281.45,82049.45,1,0,0,0,0,0,0,"['萌妹子', 'UTAU', '人力V', 'MMD', '葛平']","鬼畜",0.428571428571429
443126,5363,"男",174,3,4,0,10,1380.85,3123.15,0,0,0,0,0,0,0,"[]","游戏",0.942528735632184
445241,19685,"保密",444,3,0,0,0,1863.4,56595.9,0,0,0,0,0,0,0,"['搬运工']","动画",0.925675675675676
446969,6245,"女",101,3,12,0,4,961.35,16827.8,0,0,0,0,0,0,0,"[]","游戏",0.475247524752475
448500,7194,"男",74,3,151,3,8,212.25,4426.1,0,0,0,0,0,0,0,"['黑方', '调教', 'pv', '画师', 'Vocaloid']","音乐",0.959459459459459
448823,121551,"女",726,3,25,4,0,850.55,26950.45,0,0,0,0,0,0,0,"[]","动画",0.763085399449036
449356,188520,"保密",1228,3,5,0,4,632.7,46860.55,0,0,1,0,0,0,0,"[]","游戏",0.97557003257329
449773,518333,"保密",3718,3,755,0,4,1275.3,62694.5,0,0,1,0,0,0,0,"['旭旭宝宝', '旭旭姥姥6868', '厕所战神', 'five', '废物']","游戏",0.980903711672942
450169,33763,"女",319,3,0,0,1,275.65,19526.2,1,0,0,0,0,0,0,"['萌妹子', '小姐姐', '有才华的小姐姐', '玩星际的妹子', 'B站方文山']","游戏",0.749216300940439
450880,83916,"男",57,2,87,0,0,344.65,111683,0,0,0,0,0,0,0,"[]","音乐",0.982456140350877
451185,789,"保密",262,0,0,0,0,192.25,4349.27777777777,0,0,0,0,0,0,0,"[]","鬼畜",0.885496183206107
452153,142273,"男",80,0,15,0,0,112.9,116630.25,0,0,0,0,0,0,0,"[]","影视",0.75
452320,83344,"男",94,3,78,0,4,504.3,34695.95,0,0,1,0,0,0,0,"['目标是', '粉丝数', '破十万']","游戏",0.957446808510638
453972,470068,"女",61,3,159,4,2,451.3,319672.85,1,0,0,0,0,0,0,"[]","其他",0.918032786885246
454425,1693,"女",240,3,21,0,0,12837.75,172.5,1,0,0,0,0,0,0,"['VOCALOID', 'NNI', '音乐', 'アイドルマスター', '東方プロジェクト']","音乐",0.8875
454530,15041,"保密",165,3,580,3,3,1533.6,810.95,0,0,0,0,0,0,0,"[]","动画",0.642424242424242
456102,323890,"女",844,3,385,4,6,304.65,83187.95,1,0,1,0,0,0,0,"['污', 'MMD', '死宅', 'Fate', 'saber']","生活",0.778436018957346
457405,1377,"女",58,0,0,0,3,1016.6,891.2,1,0,0,0,0,0,0,"['Splatoon', 'Splatoon2', 'NS']","游戏",1
461637,507700,"女",398,1,17,9,8,524.9,45978.3,0,0,0,0,0,0,0,"[]","动画",0.78643216080402
462686,17785,"保密",219,3,5,0,4,2452.25,1419.65,0,0,0,0,0,0,0,"[]","其他",0.853881278538813
463813,3753,"男",335,2,0,0,0,1125,5885.95,0,0,0,0,0,0,0,"[]","游戏",0.352238805970149
463999,345406,"女",95,3,536,0,7,353,66376.4,0,0,0,0,0,0,0,"[]","舞蹈",0.757894736842105
464865,4975,"保密",55,3,159,12,0,275.45,911.8,0,0,0,0,0,0,0,"[]","动画",0.6
464898,14728,"保密",109,3,33,0,1,242,28910.45,1,0,0,0,0,0,0,"['相爱相杀', '强强对决', '无虐不欢']","影视",0.807339449541284
465028,166736,"保密",300,3,27,1,10,649.6,44315.1,1,0,0,0,0,0,0,"['合金小车', '乐高', '电子设备', '玩具']","科技",0.813333333333333
466272,3982320,"保密",141,3,99,0,7,838.35,2567701.75,0,0,0,0,0,0,0,"[]","时尚",0.801418439716312
467751,1824,"男",153,2,17,0,7,597.75,5797.35,0,0,0,0,0,0,0,"['坦克世界', '战车世界', '战舰世界', '怪物猎人']","游戏",0.986928104575163
467942,107523,"保密",52,0,2,1,3,1078.1,54507.1,0,0,0,0,0,0,0,"[]","游戏",1
470465,518282,"男",1125,3,41,1,10,1462.9,24440.15,1,0,0,0,0,0,0,"[]","游戏",0.980444444444444
474913,2741,"男",495,0,1,0,1,7492.2,36,0,0,0,0,0,0,0,"[]","游戏",1
475211,2523,"女",133,3,0,0,4,641.8,477.15,0,0,0,0,0,0,0,"['小佳']","科技",0.969924812030075
475248,2289,"女",92,1,18,37,1,3821.85,700.85,0,0,1,0,0,0,0,"[]","游戏",0.804347826086957
475961,323528,"男",109,3,271,3,7,800.35,126695.25,0,0,0,0,0,0,0,"['翼王']","其他",0.908256880733945
477007,51364,"保密",96,2,275,0,0,261.45,24977.35,0,0,0,0,0,0,0,"[]","音乐",0.979166666666667
477132,343779,"保密",20506,0,103,0,0,731.75,5578.25,0,0,0,0,0,0,0,"['宅', 'LOL']","游戏",0.973276114308007
477500,11382,"保密",385,3,232,0,0,302.45,8189.75,0,0,0,0,0,0,0,"['特摄']","动画",0.745454545454545
477913,5476,"保密",107,0,0,0,2,405.1,2474.75,0,0,0,0,0,0,0,"[]","影视",0.560747663551402
478746,407,"保密",203,0,0,0,0,1271.3,1191.3,0,0,0,0,0,0,0,"[]","游戏",0.96551724137931
478822,12200,"男",193,0,127,0,6,734.8,5695.5,0,0,0,0,0,0,0,"[]","游戏",0.818652849740933
478860,6148,"保密",57,3,34,3,3,282.8,8290.35,1,0,0,0,0,0,0,"['VOCALOID', 'UTAU', '民族调曲', '言和', '年长组']","音乐",0.982456140350877
479620,10878,"保密",52,3,35,5,5,1226.8,8064.55,0,0,1,0,0,0,0,"['画渣', '实况主', '新人', 'COC TRPG', '克苏鲁神话']","游戏",0.942307692307692
479729,36322,"男",168,0,23,1,0,155.85,8370.3,0,0,0,0,0,0,0,"[]","游戏",0.660714285714286
481169,71350,"女",53,3,357,1,4,544.35,22581.1,0,0,0,0,0,0,0,"['可儿', '守望先锋', '主机游戏', '独立游戏', '萌妹']","游戏",0.849056603773585
484703,68640,"保密",264,2,5,0,1,1915.8,4823.75,0,0,0,0,0,0,0,"['Billboard', '欧美音乐']","音乐",0.946969696969697
486183,2464588,"保密",134,3,10,0,2,273.05,290729.9,0,0,0,0,0,0,0,"['两声类', '排骨', '排骨女神']","音乐",0.873134328358209
486407,29593,"保密",236,3,67,10,2,4250.45,2997.1,0,0,0,0,0,0,0,"[]","游戏",0.98728813559322
486942,13617,"保密",68,3,0,0,0,162.65,13298,0,0,0,0,0,0,0,"[]","影视",0.764705882352941
488736,92127,"男",100,3,0,0,0,838.75,73704,0,0,0,0,0,0,0,"[]","动画",0.84
491187,8915,"保密",142,3,6,0,1,526.2,6242.35,0,0,0,0,0,0,0,"[]","科技",0.556338028169014
492472,116330,"保密",86,3,284,1,3,276.4,43042.75,1,0,1,0,1,0,0,"[]","音乐",0.848837209302326
492631,2491,"保密",269,3,5,0,0,562.75,1666.9,0,0,0,0,0,0,0,"[]","动画",0.539033457249071
492862,41095,"女",77,3,313,5,6,1003.9,7311.5,0,0,1,0,0,0,0,"[]","动画",0.376623376623377
494434,32722,"保密",141,1,1,0,0,1562.4,9415.4,0,0,0,0,0,0,0,"[]","游戏",0.985815602836879
495276,2424,"男",56,3,35,0,2,1347.75,4056.85,0,0,0,0,0,0,0,"['早见沙织', '正教协会']","其他",0.946428571428571
495280,18786,"男",60,3,28,4,0,204.6,56253.45,0,0,0,0,0,0,0,"[]","鬼畜",0.45
495342,25545,"保密",320,0,107,4,8,21003.65,10895.45,0,0,0,0,0,0,0,"['妖炼', 'ハイシェラの妖炼']","游戏",0.990625
495990,205,"保密",56,3,18,0,4,598.2,234.05,0,0,0,0,0,0,0,"[]","游戏",0.982142857142857
497797,3083,"保密",55,3,3,3,4,411.85,11711.85,0,0,0,0,0,0,0,"[]","影视",0.509090909090909
498650,3014,"男",252,0,0,0,0,1114.7,5362.5,0,0,0,0,0,0,0,"[]","鬼畜",0.53968253968254
499240,33039,"保密",839,3,209,6,4,487.85,18714.4,0,0,0,0,0,0,0,"[]","音乐",0.851013110846246
500220,28143,"保密",352,3,11,0,10,733.85,12981.7,0,0,0,0,0,0,0,"[]","游戏",0.974431818181818
500967,9062,"保密",299,3,328,2,3,212.55,5344.1,0,0,0,0,0,0,0,"[]","生活",0.645484949832776
502705,4131,"保密",108,0,35,0,0,176.65,7760.7,0,0,1,0,0,0,0,"[]","游戏",1
504706,43867,"男",334,3,92,1,10,3117.4,27461.6,0,0,0,0,0,0,0,"['大家好', '我是过气UP主', '话说回来', '我都没火过', '怎么能叫过气呢']","游戏",0.988023952095808
508191,58195,"保密",110,0,211,0,6,738.15,11624.2,1,0,1,0,0,0,0,"[]","动画",0.972727272727273
509513,14923,"男",97,3,63,0,7,4675.05,5845.2,0,0,0,0,0,0,0,"['怪物猎人', '3DS', '精灵宝可梦']","游戏",0.969072164948454
510054,2756,"女",103,3,19,0,0,245.3,368.1,0,0,0,0,0,0,0,"['西凉若若', 'Vocaloid', '无名社']","音乐",1
512480,519603,"男",154,3,32,0,0,266.3,137996.8,0,0,0,0,0,0,0,"['配音', '唱见', 'YUKIri']","音乐",0.954545454545455
515610,46819,"保密",86,3,11,0,0,206.35,257960.7,0,0,0,0,0,0,0,"[]","鬼畜",0.930232558139535
515993,815320,"男",94,3,34,0,4,444.8,911817.35,1,0,1,0,0,0,0,"['枪弹轨迹', '鬼畜', 'rap', '电音', '沙雕']","鬼畜",0.808510638297872
518009,5657,"保密",86,3,350,0,0,178.9,3928.95,0,0,0,0,0,0,0,"['COSPLAY', 'KIGURUMI']","生活",0.988372093023256
519274,12385,"保密",1412,3,295,1,4,1641.15,140.5,0,0,1,0,0,0,0,"['PV', 'アニソン', '鈴木このみ', '西沢幸奏', 'LIVE']","其他",0.422096317280453
519297,122141,"保密",135,3,87,1,3,415.6,57832.8,0,0,0,0,0,0,0,"[]","游戏",0.896296296296296
521444,764866,"保密",153,3,403,1,0,238.2,492186.85,0,0,0,0,0,0,0,"[]","舞蹈",0.934640522875817
522161,3922,"男",172,0,177,5,1,303.7,353.35,0,0,0,0,0,0,0,"[]","其他",0.813953488372093
523057,18665,"保密",91,1,0,0,0,273.65,3977.6,0,0,0,0,0,0,0,"[]","生活",0.912087912087912
525024,51392,"女",88,3,5,0,5,562.65,5967,0,0,0,0,0,0,0,"[]","生活",0.522727272727273
526533,5063,"保密",357,0,2,0,0,273.7,2139.68421052631,0,0,0,0,0,0,0,"[]","音乐",0.901960784313726
528439,30510,"保密",766,3,385,5,4,504.7,596,0,0,0,0,0,0,0,"[]","影视",0.432114882506527
529545,2109,"女",52,3,0,0,2,255.6,1469.25,1,0,0,0,1,0,0,"[]","音乐",1
530005,22343,"男",71,0,56,5,0,1118.55,3183.75,0,0,0,0,0,0,0,"[]","影视",0.746478873239437
533575,113365,"保密",876,0,0,0,10,1561.3,65012.5,0,0,0,0,0,0,0,"[]","游戏",0.986301369863014
534811,8255,"男",62,3,1,0,0,165.7,19658.05,0,0,0,0,0,0,0,"[]","音乐",1
535637,114849,"保密",348,3,1360,14,6,496.9,25679.85,1,0,1,0,0,0,0,"['狐狸狸', 'PV师', '刺客正直粉']","生活",0.925287356321839
536166,55611,"保密",180,3,147,6,2,1732.4,4755.5,0,0,0,0,0,0,0,"['阿三']","游戏",0.961111111111111
536502,50331,"保密",51,0,8,0,0,672.3,92564.25,0,0,0,0,0,0,0,"[]","动画",0.96078431372549
536511,1226,"女",200,0,0,0,0,408.3,2492.7,0,0,0,0,0,0,0,"[]","音乐",0.905
537078,4768,"保密",64,3,62,0,2,270.3,19627.6,1,0,0,0,0,0,0,"['贝斯演奏', '贝斯', 'HEKATE']","音乐",1
537311,1476,"男",51,3,134,5,0,241.4,4502.55,0,0,0,0,0,0,0,"[]","游戏",1
537723,13406,"保密",89,3,48,58,6,135.25,46073.35,0,0,0,0,0,0,0,"['人力V', '灵魂调音', '鬼畜', '咕咕咕']","鬼畜",0.887640449438202
539545,819,"保密",260,2,1,0,0,1487.75,564.45,0,0,0,0,0,0,0,"[]","动画",0.996153846153846
540128,2209,"男",154,0,0,0,0,195.15,3890.05,0,0,0,0,0,0,0,"[]","音乐",1
542636,2962,"男",51,0,290,0,0,524.45,7130.9,0,0,0,0,0,0,0,"[]","动画",0.764705882352941
544348,11103,"保密",59,0,96,0,0,232.15,4825.4,0,0,0,0,0,0,0,"[]","动画",0.813559322033898
545629,57914,"保密",144,3,185,0,0,230,15037.2,0,0,1,0,0,0,0,"[]","音乐",0.986111111111111
545840,53907,"男",140,3,71,1,10,185.2,15977.2,1,0,0,0,0,0,0,"['音乐', '恶魔城', '一人乐队', '指弹吉他']","音乐",0.992857142857143
546195,6939197,"男",270,3,17,0,8,787.35,3910467.3,1,1,0,0,0,0,0,"['二逼', '游戏解说']","游戏",0.896296296296296
546549,49256,"男",113,3,203,1,10,1581.35,27307.2,1,0,1,0,0,0,0,"['绘画', '单口相声', '游戏', '跑团', 'TRPG']","游戏",0.858407079646018
548824,639533,"男",264,3,128,0,7,164.7,394287.2,1,0,1,0,1,0,0,"[]","鬼畜",0.708333333333333
550611,8089,"男",709,3,0,3,3,9660.05,1570.5,1,0,1,0,0,0,0,"['游戏王', '游戏王ads', '远行星号', '游戏王ygocore']","游戏",1
553092,7691,"保密",132,3,0,0,0,942.05,23087.35,0,0,0,0,0,0,0,"[]","影视",0.924242424242424
554122,94153,"保密",320,3,1,3,6,2390.3,14918.45,0,0,0,0,0,0,0,"[]","其他",0.890625
554247,5131,"保密",200,0,1,0,0,2506.8,10475.65,0,0,0,0,0,0,0,"[]","动画",0.84
561332,59797,"男",70,3,15,0,2,1276.6,210776.55,0,0,0,0,0,0,0,"['字幕组苦力']","其他",0.928571428571429
561625,849,"男",59,0,2,26,0,1049.55,1420.9,0,0,0,0,0,0,0,"[]","游戏",0.898305084745763
561662,9318,"女",51,3,2,0,3,143.05,22774.25,1,0,0,0,0,0,0,"[]","影视",0.882352941176471
562197,3618492,"男",1233,0,37,0,1,985.7,889445.9,1,0,1,1,1,0,0,"['中国BOY']","游戏",0.786699107866991
562696,1493,"男",94,0,0,0,0,3556.95,2489.5,0,0,0,0,0,0,0,"[]","游戏",1
563066,3876,"保密",64,0,0,0,0,3299.4,4246.6,0,0,0,0,0,0,0,"[]","音乐",0.8125
563535,67951,"保密",186,3,227,1,0,3382.25,41584.85,0,0,0,0,0,0,0,"['帅逼']","动画",0.940860215053763
563682,79477,"男",265,3,23,1,3,5996.85,18353.9,0,0,0,0,0,0,0,"[]","游戏",0.99622641509434
567042,44516,"保密",59,3,13,4,8,470.95,17630.3,1,0,0,0,0,0,0,"[]","科技",0.813559322033898
567673,123501,"男",101,3,210,3,3,693.8,104985.4,0,0,1,0,0,0,0,"['科技杂谈']","科技",0.336633663366337
570735,137778,"保密",163,3,110,1,4,265.7,66999.95,1,0,0,0,0,0,0,"['翻唱', '谜之声线']","音乐",0.938650306748466
570820,226862,"男",131,3,193,0,2,170.15,193340.95,0,0,0,0,0,0,0,"[]","游戏",0.900763358778626
573063,99759,"女",117,3,73,0,1,625.9,15801.75,0,0,0,0,0,0,0,"[]","舞蹈",0.957264957264957
574397,5883,"保密",72,3,42,3,6,3166.25,1730.7,1,0,0,0,0,0,0,"['挪威', '北欧', 'VLOG', '留学', '生活']","生活",0.722222222222222
574401,13397,"男",224,3,17,0,2,3657.6,8880.85,0,0,1,0,0,0,0,"[]","游戏",0.732142857142857
574960,1271,"男",156,3,5,0,0,1472,1099.05,0,0,0,0,0,0,0,"[]","游戏",0.948717948717949
575180,35030,"保密",86,3,8,1,2,322.05,63439.05,0,0,1,0,0,0,0,"[]","科技",0.581395348837209
575338,10135,"保密",62,2,0,0,0,202.25,19333.3888888888,0,0,0,0,0,0,0,"[]","动画",0.983870967741935
576608,22242,"保密",52,3,1,0,5,213.55,18832.25,0,0,0,0,0,0,0,"['民宣部']","科技",0.980769230769231
577023,88697,"女",146,3,178,7,3,302.25,3304.5,1,0,1,0,0,0,0,"[]","生活",0.910958904109589
579538,40402,"男",62,3,80,0,4,539.25,31016.1764705882,0,0,0,0,0,0,0,"[]","游戏",0.516129032258065
582661,363996,"男",572,3,438,0,3,6714.55,37214.75,1,0,1,0,0,0,0,"['黑暗之魂', 'MAD', '直播', '黎明杀机', '泰坦陨落']","游戏",0.924825174825175
583347,18985,"男",95,3,6,0,0,1512.45,7658.2,0,0,0,0,0,0,0,"['帅', '←这个足矣']","游戏",0.652631578947368
584133,7517,"保密",53,2,0,0,0,4153.8,53774.1,0,0,0,0,0,0,0,"[]","音乐",0.679245283018868
585198,84729,"女",287,0,154,1,0,248.95,51892.75,0,0,0,0,0,0,0,"[]","生活",0.986062717770035
585267,2699693,"保密",396,3,5,0,2,1215.95,617003.3,1,0,1,0,0,0,0,"[]","游戏",0.992424242424242
585578,55619,"男",165,3,9,2,8,1214,15118.5,1,0,1,0,0,0,0,"['休闲', '翻唱', '实况']","游戏",0.375757575757576
588129,83433,"保密",421,3,84,0,0,449.6,9786,1,0,0,1,0,0,0,"['魔术', '扑克', '不务正业', 'Barry']","生活",0.65083135391924
590741,154636,"男",224,1,88,5,1,844,25140.05,1,0,1,0,0,0,0,"[]","游戏",0.950892857142857
591074,46723,"男",135,3,149,1,5,512.1,41151.75,0,0,0,0,0,0,0,"[]","游戏",0.955555555555556
592002,84713,"保密",2032,3,0,1,2,155.65,6249.9,0,0,0,0,0,0,0,"[]","动画",0.959153543307087
592232,40492,"男",142,3,5,0,3,202.25,42384.6,0,0,0,0,0,0,0,"['wota艺']","舞蹈",0.964788732394366
592322,7436,"男",233,3,2,0,5,3049.25,1576.55,0,0,0,0,0,0,0,"[]","游戏",0.991416309012876
592761,239212,"保密",100,3,658,0,8,443.3,202769.55,0,0,0,0,0,0,0,"['自带鬼畜', '装逼狂魔', '逗比']","游戏",0.55
594302,2257,"保密",129,1,5,0,4,1994.05,769.1,0,0,0,0,0,0,0,"[]","游戏",0.829457364341085
594326,3495,"保密",74,3,22,0,4,1221.85,8709.25,0,0,0,0,0,0,0,"[]","游戏",0.959459459459459
594451,600,"男",105,0,0,0,0,1379.95,592.65,0,0,0,0,0,0,0,"[]","游戏",1
596225,16222,"男",678,3,68,0,0,384.2,8952.15,0,0,0,0,0,0,0,"[]","游戏",0.995575221238938
596859,123466,"男",68,3,83,0,7,290.25,52620.1,0,0,1,0,0,0,0,"['视频制作', '搞笑', '剪辑', '日常', '摄影']","科技",0.426470588235294
